player_id,name,club_id,position,url
193782,lucas-alario,15,attack - Centre-Forward,https://www.transfermarkt.co.uk/lucas-alario/profil/spieler/193782
530157,cem-turkmen,15,midfield - Central Midfield,https://www.transfermarkt.co.uk/cem-turkmen/profil/spieler/530157
527555,marcel-johnen,15,Goalkeeper,https://www.transfermarkt.co.uk/marcel-johnen/profil/spieler/527555
242086,patrik-schick,15,attack - Centre-Forward,https://www.transfermarkt.co.uk/patrik-schick/profil/spieler/242086
61087,karim-bellarabi,15,attack - Right Winger,https://www.transfermarkt.co.uk/karim-bellarabi/profil/spieler/61087
232454,nadiem-amiri,15,midfield - Attacking Midfield,https://www.transfermarkt.co.uk/nadiem-amiri/profil/spieler/232454
428791,paulinho,15,attack - Left Winger,https://www.transfermarkt.co.uk/paulinho/profil/spieler/428791
125858,kerem-demirbay,15,midfield - Central Midfield,https://www.transfermarkt.co.uk/kerem-demirbay/profil/spieler/125858
146258,jetro-willems,24,Defender - Left-Back,https://www.transfermarkt.co.uk/jetro-willems/profil/spieler/146258
117674,maximilian-arnold,82,midfield - Central Midfield,https://www.transfermarkt.co.uk/maximilian-arnold/profil/spieler/117674
215864,mijat-gacinovic,533,midfield - Attacking Midfield,https://www.transfermarkt.co.uk/mijat-gacinovic/profil/spieler/215864
277179,angelino,23826,midfield - Left Midfield,https://www.transfermarkt.co.uk/angelino/profil/spieler/277179
238407,alexander-sorloth,23826,attack - Centre-Forward,https://www.transfermarkt.co.uk/alexander-sorloth/profil/spieler/238407
388516,josep-martinez,23826,Goalkeeper,https://www.transfermarkt.co.uk/josep-martinez/profil/spieler/388516
357119,ibrahima-konate,23826,Defender - Centre-Back,https://www.transfermarkt.co.uk/ibrahima-konate/profil/spieler/357119
70243,marcel-halstenberg,23826,Defender - Left-Back,https://www.transfermarkt.co.uk/marcel-halstenberg/profil/spieler/70243
21726,philipp-tschauner,23826,Goalkeeper,https://www.transfermarkt.co.uk/philipp-tschauner/profil/spieler/21726
528833,lazar-samardzic,23826,midfield - Attacking Midfield,https://www.transfermarkt.co.uk/lazar-samardzic/profil/spieler/528833
223967,konrad-laimer,23826,midfield - Central Midfield,https://www.transfermarkt.co.uk/konrad-laimer/profil/spieler/223967
344381,christopher-nkunku,23826,midfield - Attacking Midfield,https://www.transfermarkt.co.uk/christopher-nkunku/profil/spieler/344381
215599,lukas-klostermann,23826,Defender - Centre-Back,https://www.transfermarkt.co.uk/lukas-klostermann/profil/spieler/215599
344695,dayot-upamecano,23826,Defender - Centre-Back,https://www.transfermarkt.co.uk/dayot-upamecano/profil/spieler/344695
402008,amadou-haidara,23826,midfield - Central Midfield,https://www.transfermarkt.co.uk/amadou-haidara/profil/spieler/402008
348026,nordi-mukiele,23826,Defender - Right-Back,https://www.transfermarkt.co.uk/nordi-mukiele/profil/spieler/348026
330659,justin-kluivert,23826,attack - Left Winger,https://www.transfermarkt.co.uk/justin-kluivert/profil/spieler/330659
111078,emil-forsberg,23826,attack - Left Winger,https://www.transfermarkt.co.uk/emil-forsberg/profil/spieler/111078
93740,willi-orban,23826,Defender - Centre-Back,https://www.transfermarkt.co.uk/willi-orban/profil/spieler/93740
